molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3315157,CC1=C(O)C(=O)C[C@]2(C)[C@H]3CCc4cocc4[C@]3(CO)CCC12O,active,357.453,4.635000000000004,2.0,3.0,4.46344155742847
CHEMBL9352,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive,360.453,5.132400000000005,2.0,3.0,5.920818753952375
CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,373.496,5.3582000000000045,3.0,3.0,6.045757490560675
CHEMBL3407539,C[C@]12C=CC(=O)C=C1C(CO)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,359.469,5.098800000000003,2.0,3.0,6.008773924307505
CHEMBL3407538,C=C1C[C@@H]2[C@H](CC[C@]3(C)[C@@H](O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active,285.31,2.65916,0.0,5.0,6.6020599913279625
CHEMBL3407539,C[C@]12C=CC(=O)C=C1C(CO)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive,404.4950000000001,3.455300000000002,1.0,5.0,6.173925197299173
CHEMBL3415156,CCc1nnc2n1-c1cc(F)c(-c3cccnc3)cc1CC2,inactive,502.55200000000025,3.4737000000000027,1.0,8.0,5.0
CHEMBL3415160,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(-c3ccccc3)n1-2,inactive,488.56900000000024,3.7959000000000023,0.0,7.0,5.0
CHEMBL3415161,Fc1cc(-c2cccnc2)cc2c1-n1c(nnc1-c1ccccc1)CC2,inactive,514.5630000000003,3.6997000000000027,0.0,8.0,5.0
CHEMBL3415162,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(Cc3ccccc3)n1-2,inactive,551.5810000000001,3.5187000000000026,0.0,10.0,5.0
CHEMBL3415163,O=C(c1ccccc1)c1nnc2n1-c1c(F)cc(-c3cccnc3)cc1CC2,inactive,520.6110000000002,3.9189200000000026,0.0,8.0,5.0
CHEMBL3415164,Fc1cc2c(cc1-c1cccnc1)CCc1nnc(-c3ccncc3)n1-2,inactive,564.6200000000002,3.3971000000000027,0.0,10.0,5.0
CHEMBL3415165,Fc1cc(-c2cccnc2)cc2c1-n1c(nnc1-c1ccncc1)CC2,inactive,548.6210000000001,3.813100000000003,0.0,9.0,5.0
CHEMBL3415166,COc1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,inactive,564.6200000000001,3.431600000000002,0.0,10.0,5.0
CHEMBL3415167,Cc1nnc2n1-c1c(F)cc(-c3cncc(C(C)O)c3)cc1CC2,inactive,514.5630000000003,3.6997000000000027,0.0,8.0,5.0
CHEMBL3415168,CC(=O)c1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,active,574.615,3.7169000000000025,0.0,10.0,5.0
CHEMBL2331699,Cc1nnc2n1-c1c(F)cc(-c3cncc(F)c3)cc1CC2,active,285.31,2.65916,0.0,5.0,5.0
CHEMBL3415171,Cc1nnc2n1-c1c(F)cc(-c3cncc(-c4ccccc4)c3)cc1CC2,active,370.394,1.20198,1.0,8.0,5.0
CHEMBL3415172,Cc1nnc2n1-c1c(F)cc(-c3cncc4ccccc34)cc1CC2,active,337.408,2.9173800000000005,1.0,7.0,5.0
CHEMBL3313969,Cc1ccncc1-c1cc(F)c2c(c1)CCc1nnc(C)n1-2,active,371.853,3.570780000000002,1.0,7.0,5.0
CHEMBL3415173,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nnc(C)n1-2,active,416.4880000000001,1.7940800000000001,1.0,9.0,5.0
CHEMBL3415174,Fc1cncc(-c2cc(F)c3c(c2)CCc2nncn2-3)c1,active,450.93300000000016,2.4474800000000005,1.0,9.0,5.0
CHEMBL3415175,Cc1c(F)cncc1-c1cc(F)c2c(c1)CCc1nncn1-2,active,430.5150000000001,2.1841800000000005,1.0,9.0,5.0
CHEMBL428780,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,active,458.56900000000013,2.964380000000001,1.0,9.0,5.301029995663981
CHEMBL2417553,Cc1cncc(Cc2ccc(-c3ccccc3)nc2)c1,active,383.43300000000005,1.98908,1.0,8.0,5.301029995663981
CHEMBL2165320,O=C1CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc2N1,active,424.4860000000001,1.8068799999999998,1.0,8.0,7.455931955649724
CHEMBL934,CC(C)(C(=O)c1cccnc1)c1cccnc1,active,420.4540000000001,2.35518,1.0,8.0,5.301029995663981
CHEMBL3421765,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCc2ccccc2)c1,active,454.8990000000001,3.008580000000001,1.0,8.0,6.835647144215563
CHEMBL3421766,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,active,499.3500000000002,3.117680000000001,1.0,8.0,7.1249387366083
CHEMBL3421767,O=[N+]([O-])c1ccc(-c2cccnc2)c(OCCCc2ccccc2)c1,active,423.45800000000014,1.6566800000000002,1.0,9.0,6.863279432843593
CHEMBL3421768,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCc2ccccc2)c1,active,437.48500000000024,1.7361799999999996,1.0,9.0,5.615288257061717
CHEMBL3421769,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCCc2ccccc2)c1,active,424.4420000000001,1.9906799999999998,1.0,9.0,5.722620025332746
CHEMBL3421770,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCCCc2ccccc2)c1,active,285.31,2.65916,0.0,5.0,5.30163843394489
CHEMBL3421779,N#Cc1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,active,434.275,2.1322799999999997,1.0,7.0,6.782516055786093
CHEMBL3421780,N#Cc1ccc(-c2ccncc2)c(OCCc2ccccc2)c1,active,434.275,2.1322799999999997,1.0,7.0,5.810790510417694
CHEMBL3421785,O=[N+]([O-])c1ccc(Cc2cccnc2)c(OCCc2ccccc2)c1,active,434.275,2.1322799999999997,1.0,7.0,6.892790030352131
CHEMBL3421786,O=[N+]([O-])c1ccc(Cc2ccncc2)c(OCCc2ccccc2)c1,active,324.77500000000003,2.8509,0.0,6.0,6.804100347590766
CHEMBL3421764,Nc1ccc(-c2cccnc2)c(OCc2ccccc2)c1,active,385.40900000000005,0.7797999999999993,1.0,9.0,6.349692476868063
CHEMBL3422044,NCCOc1ccc(/C(=C(\Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,389.82400000000007,2.10078,1.0,7.0,6.1555228242543185
CHEMBL3422043,NCCOc1ccc(/C(=C(/Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,310.744,3.2240800000000016,1.0,5.0,6.145693958198919
CHEMBL3422042,NCCOc1ccc(/C(=C(\Cn2cncn2)c2ccccc2)c2ccc(O)cc2)cc1,active,293.374,2.9287600000000014,0.0,5.0,6.7594507517174005
CHEMBL3422041,NCCOc1ccc(/C(=C(\Cn2ccnc2)c2ccccc2)c2ccc(O)cc2)cc1,active,334.44800000000004,4.278780000000003,0.0,5.0,7.772113295386326
CHEMBL3422040,N#CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,429.52700000000016,2.8610800000000003,1.0,8.0,7.31069114087638
CHEMBL3422039,NCCOc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccc(O)cc2)cc1,active,463.9720000000002,3.5144800000000016,1.0,8.0,5.714442690992226
CHEMBL3422038,CC(C)/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,508.4230000000002,3.6235800000000014,1.0,8.0,6.484126156288321
CHEMBL3422037,CCC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,441.5380000000003,3.005180000000002,1.0,8.0,6.583359492661719
CHEMBL3422036,NCCOc1ccc(/C(=C(\CCCl)c2ccccc2)c2ccc(O)cc2)cc1,active,427.51100000000025,2.6150800000000007,1.0,8.0,6.844663962534939
CHEMBL3422035,C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,413.4590000000001,2.50218,1.0,8.0,6.4723700991286615
CHEMBL3422034,NCCOc1ccc(/C(=C/c2ccccc2)c2ccc(O)cc2)cc1,active,423.49800000000016,2.880280000000001,1.0,7.0,5.201349354554731
CHEMBL3422033,CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccc(O)cc1,active,354.211,3.3821800000000017,0.0,5.0,7.317854923626168
CHEMBL3422032,CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,304.4050000000001,4.035400000000003,0.0,2.0,7.274905478918531
CHEMBL3422031,CC/C(=C(/c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1,active,421.6060000000003,5.748880000000008,1.0,4.0,6.039529222465701
CHEMBL3422030,CCC(CC)=C(c1ccc(O)cc1)c1ccc(OCCN)cc1,active,329.44000000000005,3.5145800000000027,2.0,4.0,5.87942606879415
CHEMBL3422029,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccc(F)cc1,active,328.4560000000001,3.368200000000003,2.0,3.0,5.991399828238082
CHEMBL3422045,NCCOc1ccc(/C(=C2\CCc3ccccc32)c2ccc(O)cc2)cc1,active,350.46200000000005,3.911100000000003,0.0,4.0,6.30715308072277
CHEMBL3422046,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCO)cc1)c1ccccc1,active,352.478,4.135100000000003,0.0,4.0,4.515700160653214
CHEMBL3422050,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCCN)cc1)c1ccccc1,active,311.425,4.003180000000003,0.0,3.0,5.906578314837765
CHEMBL3422051,CC/C(=C(/c1ccc(O)cc1)c1ccc(CCCN)cc1)c1ccccc1,active,318.45700000000005,3.851700000000003,1.0,3.0,5.134303940083929
CHEMBL3422052,CC/C(=C(/c1ccc(O)cc1)c1ccc(CCCN)cc1)c1ccc(O)cc1,active,313.44100000000003,4.227180000000004,0.0,3.0,6.308918507877031
CHEMBL2386285,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active,314.46900000000005,4.723500000000005,0.0,2.0,6.991399828238082
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,inactive,300.3980000000001,3.076200000000002,0.0,3.0,8.275724130399212
CHEMBL3582472,Fc1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1,active,324.46400000000006,4.665600000000005,0.0,2.0,5.345534666479854
CHEMBL3582477,CC(C)(O)c1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1,active,366.50100000000003,4.271900000000004,0.0,3.0,5.896880746454286
CHEMBL3582478,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,active,254.289,2.6308000000000007,1.0,3.0,5.99097425791309
,,active,225.29499999999996,2.6980000000000013,0.0,3.0,
CHEMBL2430505,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,active,301.39300000000003,4.495400000000004,0.0,3.0,4.903089986991944
CHEMBL2430506,O=S(=O)(NCCc1ccccc1)c1ccc(-n2cc(COc3ccccc3)nn2)cc1,active,319.38300000000004,4.634500000000003,0.0,3.0,5.026872146400302
CHEMBL2430511,O=[N+]([O-])c1ccc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)cc1,active,254.24099999999999,2.8712000000000013,2.0,4.0,5.5376020021010435
CHEMBL2430497,O=c1ccc2ccc(OCc3cn(-c4ccc(S(=O)(=O)NCCc5ccccc5)cc4)nn3)cc2o1,inactive,302.23800000000006,1.988,5.0,7.0,4.903089986991944
CHEMBL2430498,O=c1cc(OCc2cn(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)nn2)c2ccccc2o1,inactive,284.267,2.8798000000000012,2.0,5.0,5.7447274948966935
CHEMBL2430499,COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(-c4ccccc4)nn3)cc2)cc1OC,active,251.32899999999998,3.5336000000000016,0.0,2.0,5.337242168318426
CHEMBL2430501,COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(COc4ccc([N+](=O)[O-])cc4)nn3)cc2)cc1OC,active,293.30100000000004,3.8011000000000026,0.0,4.0,5.568636235841013
CHEMBL3264672,CC(=O)c1ccccc1OCc1cn(-c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)nn1,inactive,251.32899999999998,3.5336000000000016,0.0,2.0,4.903089986991944
CHEMBL3264675,O=c1cc(OCc2cn(-c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nn2)c2ccccc2o1,inactive,451.5470000000002,6.726300000000005,0.0,5.0,4.903089986991944
CHEMBL3264684,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccc([N+](=O)[O-])cc4)nn3)cc1)CC2,active,294.329,4.135400000000003,0.0,3.0,4.903089986991944
CHEMBL3264679,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccccc4C)nn3)cc1)CC2,inactive,344.3190000000001,2.579100000000001,1.0,7.0,4.903089986991944
CHEMBL3264682,COC(=O)c1ccccc1OCc1cn(-c2ccc(S(=O)(=O)N3CCc4cc(OC)c(OC)cc4C3)cc2)nn1,active,301.3050000000001,3.062680000000001,0.0,5.0,4.903089986991944
CHEMBL3264681,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4ccccc4C(C)=O)nn3)cc1)CC2,active,321.2920000000001,3.0992000000000015,0.0,6.0,4.903089986991944
CHEMBL3264685,COc1cc2c(cc1OC)CN(S(=O)(=O)c1ccc(-n3cc(COc4cc(C=O)ccc4OC)nn3)cc1)CC2,active,318.33200000000005,3.8301000000000025,0.0,5.0,4.903089986991944
CHEMBL3589965,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4ccc5ccc(=O)oc5c4)nn3)c1)CC2,active,434.275,2.1322799999999997,1.0,7.0,6.698970004336019
CHEMBL3589966,COc1cc2c(cc1OC)CN(S(=O)(=O)c1cccc(-n3cc(COc4cc(=O)oc5ccccc45)nn3)c1)CC2,active,462.32900000000006,2.716780000000001,1.0,7.0,5.7447274948966935
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,active,387.396,1.94608,1.0,7.0,5.585026652029182
CHEMBL430879,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,inactive,390.48300000000023,4.464700000000003,2.0,4.0,7.0
CHEMBL3622054,N#Cc1ccc(N(CCSc2ccc(O)cc2)n2cnnc2)cc1,inactive,390.48300000000023,4.464700000000003,2.0,4.0,9.55284196865778
CHEMBL3622055,N#Cc1ccc(N(CCSc2ccc(O)c(Cl)c2)n2cnnc2)cc1,active,324.38700000000017,4.094900000000002,0.0,4.0,9.585026652029182
CHEMBL3622056,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,inactive,320.35200000000003,2.52292,0.0,6.0,9.3767507096021
CHEMBL3622057,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1,inactive,334.423,3.617820000000002,0.0,5.0,9.346787486224656
CHEMBL3622058,N#Cc1ccc(N(CCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,inactive,374.3660000000001,3.506120000000002,1.0,5.0,9.292429823902063
CHEMBL3622060,N#Cc1ccc(N(CCCS(=O)(=O)c2ccc(O)cc2)n2cnnc2)cc1,active,300.442,4.333400000000004,0.0,2.0,7.823908740944319
CHEMBL3622061,N#Cc1ccc(N(CC2CCc3cc(OS(N)(=O)=O)ccc3C2)n2cnnc2)cc1,active,314.46900000000005,4.723500000000005,0.0,2.0,8.2839966563652
CHEMBL3622062,N#Cc1ccc(N(Cc2ccc3cc(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active,298.426,4.253500000000003,0.0,2.0,7.508638306165727
CHEMBL3622063,N#Cc1ccc(N(Cc2ccc3c(Cl)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,active,300.442,4.333400000000004,0.0,2.0,8.67778070526608
CHEMBL3622065,N#Cc1ccc(N(CCn2ccc3cc(OS(N)(=O)=O)ccc32)n2cnnc2)cc1,active,298.42600000000004,4.253500000000003,0.0,2.0,8.568636235841012
CHEMBL3622066,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(OS(N)(=O)=O)ccc21,active,377.32200000000023,4.6269000000000045,0.0,2.0,8.638272163982407
CHEMBL3622067,N#Cc1ccc(N(CCc2coc3ccc(OS(N)(=O)=O)cc23)n2cnnc2)cc1,active,402.57800000000026,6.256500000000006,0.0,2.0,8.397940008672037
CHEMBL479559,N#Cc1ccc([C@H](c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,394.5800000000003,6.207400000000006,0.0,3.0,8.494850021680094
CHEMBL224060,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,active,378.5120000000003,5.494100000000005,0.0,3.0,7.5376020021010435
CHEMBL592131,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,active,350.49900000000014,5.075300000000005,0.0,3.0,9.920818753952375
CHEMBL597808,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)c(Cl)c1,active,366.95400000000024,5.344600000000005,0.0,3.0,9.823908740944319
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active,457.5920000000004,4.197100000000003,1.0,5.0,8.823908740944319
CHEMBL3622069,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccccc2)c1,active,272.43199999999996,4.908400000000004,0.0,1.0,8.638272163982407
CHEMBL3622070,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)cc2)c1,active,288.43100000000004,3.975500000000004,0.0,2.0,8.455931955649724
CHEMBL3622071,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active,288.43100000000004,3.8792000000000026,1.0,2.0,8.3767507096021
CHEMBL3622072,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Br)c2)c1,active,421.6060000000003,5.748880000000008,1.0,4.0,8.301029995663981
CHEMBL3622075,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)cc3)c2)CC1,active,296.41,4.029500000000003,0.0,2.0,8.468521082957745
CHEMBL3622076,CC(C)(C#N)c1cc(Cn2cncn2)cc(Oc2ccc(OS(N)(=O)=O)cc2)c1,active,357.45000000000016,3.756300000000003,0.0,4.0,8.259637310505756
CHEMBL108425,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,inactive,521.6540000000005,4.593000000000004,1.0,7.0,9.920818753952375
CHEMBL3623218,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)[C@H](F)C[C@@]43C)[C@@H]1CCC2=O,active,352.478,4.135100000000003,0.0,4.0,6.013228265733755
CHEMBL3623217,C[C@]12CC[C@H]3[C@@H](CCC4=C(Sc5ccccc5)C(=O)CC[C@@]43C)[C@@H]1C[C@H](C#N)[C@@H]2O,active,350.46200000000005,3.911100000000003,0.0,4.0,6.769551078621726
CHEMBL3623216,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C(=O)C(O)=C(C#N)C[C@]34C)[C@@H]1CC[C@@H]2O,active,385.4640000000002,3.9178000000000033,0.0,5.0,6.0
CHEMBL2282050,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C/C(=C\c1cccc(OCCCn3ccnc3)c1)C2=O,inactive,511.66300000000035,5.081900000000005,0.0,8.0,5.356547323513812
CHEMBL3623214,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,active,324.46400000000006,4.665600000000005,0.0,2.0,6.795880017344075
CHEMBL3623213,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C[C@H](n1ccnc1)C2=O,inactive,368.3950000000001,4.198900000000004,0.0,3.0,6.7447274948966935
CHEMBL2003274,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C/C(=C\c1ccncc1)C2=O,active,344.52000000000015,4.740700000000005,0.0,3.0,5.2839966563652006
CHEMBL3621226,CC(=O)[C@@]1(C)CC[C@H]2[C@@H](C=CC3=CC(=O)CC[C@@]32C)[C@@H]1CC#N,active,362.5100000000001,5.037900000000005,0.0,3.0,6.657577319177793
CHEMBL3623209,C[C@@H]1OC(=O)C[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C,inactive,317.42900000000003,3.119000000000002,2.0,4.0,6.6020599913279625
CHEMBL3623219,CC[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,inactive,315.413,3.268300000000002,1.0,4.0,6.318758762624412
CHEMBL3623223,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@@H]21,active,328.4560000000001,3.368200000000003,2.0,3.0,6.327902142064283
CHEMBL3623229,CCc1nc(C)cn1Cc1ccccc1CC(=O)O,inactive,405.56300000000033,5.903400000000004,0.0,4.0,5.207608310501746
CHEMBL3623230,c1ccc(Cn2c3ccccc3c3ccccc32)cc1,active,404.55400000000026,4.525100000000005,1.0,4.0,5.568636235841013
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,active,314.42900000000003,3.0034000000000023,2.0,3.0,6.301029995663981
CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,inactive,255.248,2.9179000000000013,0.0,3.0,7.522878745280337
CHEMBL188664,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12,active,284.399,4.007500000000003,0.0,2.0,3.677780705266081
CHEMBL3623227,Fc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active,288.43100000000004,4.119600000000004,0.0,2.0,7.3872161432802645
CHEMBL3623228,COc1cc(C2CC(=O)Oc3cc4c(cc32)OCO4)cc(OC)c1O,active,286.459,4.844200000000004,0.0,1.0,4.91721462968355
CHEMBL421149,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,active,324.46400000000006,4.665600000000005,0.0,2.0,7.366531544420414
CHEMBL159073,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,inactive,320.38500000000005,3.066800000000002,3.0,5.0,7.3979400086720375
CHEMBL437731,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,active,363.439,1.7706,0.0,6.0,7.292429823902063
CHEMBL479942,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,active,337.42,2.431520000000001,0.0,4.0,5.522878745280337
CHEMBL518761,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,353.41900000000004,2.1317000000000004,0.0,5.0,8.522878745280337
CHEMBL3623231,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active,476.9420000000003,4.337900000000004,0.0,7.0,10.0
CHEMBL3623232,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2ccnc2)cc1,active,357.838,2.7765000000000013,0.0,4.0,9.698970004336019
CHEMBL3623212,COc1cc(/C=C2\C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)ccc1OCCCn1ccnc1,active,363.439,1.7551999999999999,0.0,6.0,5.619788758288394
CHEMBL3623220,C[C@]12CC[C@@H]3c4cc(NC(=O)c5ccncc5)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,active,363.468,1.9887,0.0,7.0,4.508638306165727
CHEMBL3623221,C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5ccncc5)c4CC[C@H]3[C@@H]1CCC2=O,active,363.4680000000001,1.9887,0.0,7.0,4.552841968657781
CHEMBL3622434,c1ccc(-c2nnc3n2-c2ccc(-c4cccnc4)cc2CC3)cc1,active,365.41100000000006,1.3877999999999995,2.0,6.0,7.6777807052660805
CHEMBL3622437,COC(=O)c1cncc(-c2ccc3c(c2)CCc2nnc(C)n2-3)c1,active,365.4550000000001,2.0012,0.0,6.0,5.0
CHEMBL2331704,COC(C)(C)c1cncc(-c2ccc3c(c2)CCc2nnc(C)n2-3)c1,active,364.85800000000006,2.509080000000001,0.0,5.0,4.95233580539844
CHEMBL3622445,Cc1nnc2n1-c1ccc(-c3cncc([C@](C)(O)C(F)(F)F)c3)cc1CC2,active,341.38300000000004,2.2622,0.0,4.0,4.522878745280337
CHEMBL3747562,CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1,active,330.413,1.85568,0.0,5.0,5.468521082957745
CHEMBL3752414,C[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,active,359.373,2.401300000000001,0.0,4.0,6.161150909262744
CHEMBL3753169,CC1(C)C[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,active,414.32500000000005,2.7551000000000014,0.0,5.0,7.050609993355087
CHEMBL3753307,C=C1C[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,active,365.4550000000001,2.0012,0.0,6.0,6.259637310505756
CHEMBL3753403,C[C@H]1C[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@@H]12,active,323.393,2.1231,0.0,4.0,6.6020599913279625
CHEMBL132530,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,active,337.42,2.431520000000001,0.0,4.0,5.920818753952375
CHEMBL3754183,CC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,380.42600000000016,1.9008,0.0,7.0,6.236572006437063
CHEMBL3753352,CC1=C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,383.49500000000006,1.3874999999999993,0.0,6.0,6.1487416512809245
CHEMBL3753611,C[C@]12C=C(CCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active,418.397,2.9110000000000014,0.0,6.0,6.853871964321762
CHEMBL3754516,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=C[C@@H](OC=O)CC[C@@]43C)[C@@H]1CCC2=O,active,377.5100000000001,2.917860000000001,0.0,5.0,5.769551078621726
CHEMBL3752351,CC(=O)O[C@@H]1C=C2C(=O)C[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,active,363.48300000000006,2.609440000000001,0.0,5.0,5.769551078621726
